IP_Address,Total_Requests,DELETE_Perc,GET_Perc,POST_Perc,PUT_Perc,4xx_Perc,5xx_Perc,Other_Perc,Unique_User_Agents,Unique_Sessions,Unique_Locations,Anomaly_Count,Top_User_Agent,Top_Location
100.1.200.86,2,0,1,0,0,0.5,0,0.5,2,2,2,0,Opera,North Macedonia
100.100.226.71,1,0,0,0,1,1,0,0,1,1,1,0,Opera,Canada
100.108.178.189,1,0,0,0,1,0,0,1,1,1,1,0,Opera,China
100.11.45.158,7,0.142857143,0.285714286,0.142857143,0.428571429,0.428571429,0.285714286,0.285714286,4,7,7,0,Opera,New Caledonia
100.116.92.54,1,0,1,0,0,0,1,0,1,1,1,0,Safari,Canada
100.119.241.123,1,0,0,1,0,1,0,0,1,1,1,0,Safari,Germany
100.12.238.61,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,Bahamas
100.129.203.36,3,0,0,0,1,0.666666667,0,0.333333333,3,3,3,0,Chrome,El Salvador
100.130.3.172,1,0,0,1,0,0,0,1,1,1,1,0,Edge,Germany
100.137.129.35,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,0,Firefox,Malawi
100.137.223.181,4,0,0.25,0.5,0.25,0.75,0,0.25,3,4,4,0,Edge,Qatar
100.138.217.121,1,0,0,0,1,1,0,0,1,1,1,0,Opera,Dominican Republic
100.139.235.178,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,2,0,Safari,Montserrat
100.14.28.85,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,Germany
100.140.190.106,2,0,0.5,0.5,0,0.5,0.5,0,2,2,2,0,Edge,Vietnam
100.141.212.213,1,0,0,1,0,0,0,1,1,1,1,0,Bot,Brazil
100.142.128.161,4,0,0.5,0.25,0.25,0.75,0.25,0,3,4,4,0,Safari,Spain
100.143.137.20,1,0,0,0,1,1,0,0,1,1,1,0,Firefox,Angola
100.145.19.157,1,0,0,0,1,1,0,0,1,1,1,0,Opera,India
100.146.206.229,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,2,3,3,0,Chrome,Chad
100.148.61.199,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,France
100.149.100.2,1,0,0,1,0,0,0,1,1,1,1,0,Bot,Brazil
100.149.155.85,3,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0.666666667,3,3,3,0,Firefox,Spain
100.15.148.71,4,0.25,0.25,0.25,0.25,0,0.25,0.75,3,4,4,0,Edge,Oman
100.150.112.44,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.666666667,3,3,3,0,Chrome,Jersey
100.150.139.166,2,0.5,0,0.5,0,0,1,0,2,2,2,0,Safari,Uganda
100.151.100.131,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,0,Chrome,Belgium
100.152.227.106,6,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,6,6,0,Safari,Timor-Leste
100.152.40.41,5,0.2,0.4,0,0.4,0.2,0.2,0.6,4,5,5,0,Chrome,Guam
100.152.70.97,1,0,1,0,0,1,0,0,1,1,1,0,Safari,Germany
100.154.238.88,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,1,3,3,0,Chrome,Guatemala
100.157.2.182,7,0.142857143,0.142857143,0.142857143,0.571428571,0.571428571,0.142857143,0.285714286,4,7,7,0,Edge,Zambia
100.157.92.168,1,0,0,1,0,1,0,0,1,1,1,0,Safari,India
100.158.77.19,1,1,0,0,0,1,0,0,1,1,1,0,Edge,India
100.159.165.188,5,0.2,0.4,0,0.4,0.4,0.2,0.4,2,5,5,0,Bot,United States Minor Outlying Islands
100.160.178.155,1,0,0,0,1,0,1,0,1,1,1,0,Safari,Canada
100.161.75.17,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,Switzerland
100.162.97.160,4,0,0.25,0.5,0.25,0.75,0,0.25,2,4,4,0,Safari,Solomon Islands
100.164.100.193,1,1,0,0,0,0,0,1,1,1,1,0,Opera,Brazil
100.164.14.154,6,0.5,0.166666667,0,0.333333333,0.333333333,0.5,0.166666667,3,6,6,0,Chrome,Spain
100.167.103.51,4,0,0.5,0.5,0,0.25,0.5,0.25,4,4,4,0,Opera,Pitcairn Islands
100.167.161.86,6,0.333333333,0.333333333,0.333333333,0,0.5,0.333333333,0.166666667,3,6,6,0,Firefox,Cape Verde
100.168.58.248,1,0,0,1,0,1,0,0,1,1,1,0,Edge,Germany
100.17.152.64,3,0.666666667,0,0,0.333333333,1,0,0,2,3,3,0,Safari,Nicaragua
100.170.75.199,4,0.25,0,0,0.75,0.5,0.25,0.25,3,4,4,1,Chrome,Niger
100.177.136.163,6,0.166666667,0.166666667,0.166666667,0.5,0.333333333,0.166666667,0.5,5,6,5,0,Bot,Belgium
100.177.20.206,2,0.5,0,0,0.5,0,0.5,0.5,1,2,2,0,Bot,Cambodia
100.178.49.167,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,2,3,3,0,Opera,Brunei Darussalam
100.18.176.234,5,0.4,0.4,0.2,0,0.4,0,0.6,5,5,5,0,Safari,Lesotho
100.181.50.122,1,1,0,0,0,1,0,0,1,1,1,0,Edge,Canada
100.182.30.190,1,0,1,0,0,0,1,0,1,1,1,0,Safari,USA
100.182.92.204,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,3,3,3,0,Opera,Maldives
100.185.181.196,1,0,0,0,1,1,0,0,1,1,1,0,Opera,Papua New Guinea
100.185.30.45,1,0,0,0,1,1,0,0,1,1,1,0,Firefox,India
100.186.13.119,1,0,0,0,1,1,0,0,1,1,1,0,Edge,Ireland
100.186.63.110,2,0,0,0,1,0.5,0,0.5,1,2,2,0,Edge,Lebanon
100.186.70.203,2,0,0.5,0,0.5,0.5,0,0.5,1,2,2,0,Bot,Gibraltar
100.188.121.101,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,0,Firefox,Haiti
100.188.98.15,5,0,0.6,0.4,0,0.6,0.2,0.2,4,5,5,0,Opera,Hungary
100.196.14.0,2,0,0,0,1,0.5,0.5,0,2,2,2,0,Bot,South Georgia and the South Sandwich Islands
100.196.190.223,2,0,0,0.5,0.5,0,0,1,2,2,2,0,Chrome,Svalbard & Jan Mayen Islands
100.199.84.79,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,2,3,3,0,Safari,Denmark
100.2.141.83,5,0.2,0.6,0.2,0,0.6,0,0.4,2,5,5,0,Safari,Samoa
100.2.91.24,1,1,0,0,0,0,1,0,1,1,1,0,Firefox,India
100.20.245.0,3,0.333333333,0,0,0.666666667,0.666666667,0,0.333333333,2,3,3,0,Firefox,Cambodia
100.209.164.34,3,0,0.666666667,0,0.333333333,1,0,0,3,3,3,0,Edge,Zimbabwe
100.210.139.158,1,0,0,1,0,0,1,0,1,1,1,0,Opera,Canada
100.210.54.241,1,1,0,0,0,1,0,0,1,1,1,0,Safari,India
100.215.124.141,3,0.666666667,0.333333333,0,0,0,0.333333333,0.666666667,3,3,3,0,Opera,Honduras
100.215.29.158,1,0,0,1,0,0,0,1,1,1,1,0,Firefox,France
100.222.160.213,1,0,0,1,0,1,0,0,1,1,1,0,Edge,Brazil
100.226.3.173,5,0.2,0.2,0.4,0.2,0.6,0.2,0.2,4,5,5,0,Safari,French Southern Territories
100.227.17.10,4,0,0.25,0.5,0.25,0.75,0,0.25,3,4,4,0,Safari,Bhutan
100.235.224.23,4,0.5,0.25,0,0.25,0.25,0,0.75,3,4,4,0,Safari,Romania
100.239.93.36,4,0.5,0.25,0.25,0,0,0.25,0.75,3,4,4,1,Safari,Qatar
100.241.78.2,1,0,0,0,1,1,0,0,1,1,1,0,Chrome,Brazil
100.243.132.106,4,0.5,0,0,0.5,0.5,0,0.5,3,4,4,0,Chrome,Georgia
100.244.248.65,4,0.5,0,0,0.5,0.25,0.5,0.25,3,4,4,0,Safari,Seychelles
100.247.241.15,1,0,1,0,0,0,0,1,1,1,1,0,Bot,USA
100.250.5.17,1,0,0,0,1,1,0,0,1,1,1,0,Safari,Bahrain
100.253.41.156,6,0.333333333,0.333333333,0.166666667,0.166666667,0.5,0,0.5,3,6,6,0,Bot,Honduras
100.27.70.238,3,0.333333333,0,0.333333333,0.333333333,0,1,0,2,3,3,0,Chrome,Mayotte
100.3.192.230,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Bot,El Salvador
100.30.206.84,6,0.166666667,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,4,6,6,0,Opera,United Kingdom
100.33.68.178,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,Canada
100.34.108.52,1,0,0,1,0,1,0,0,1,1,1,0,Firefox,India
100.34.14.53,3,0.333333333,0,0.666666667,0,1,0,0,2,3,3,0,Safari,Jordan
100.37.176.170,1,0,1,0,0,0,1,0,1,1,1,0,Bot,Canada
100.42.109.167,8,0.375,0.125,0,0.5,0.375,0.125,0.5,4,8,8,0,Firefox,Cyprus
100.44.206.167,1,0,0,1,0,1,0,0,1,1,1,0,Firefox,France
100.45.253.62,1,0,1,0,0,1,0,0,1,1,1,0,Bot,Brazil
100.46.201.232,3,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,2,3,3,0,Chrome,Belize
100.47.228.220,1,0,1,0,0,0,0,1,1,1,1,0,Edge,Zambia
100.5.69.182,1,1,0,0,0,1,0,0,1,1,1,0,Firefox,China
100.5.7.242,2,0,0.5,0.5,0,1,0,0,2,2,2,0,Chrome,Kenya
100.55.16.92,6,0.166666667,0.166666667,0.166666667,0.5,0.166666667,0.666666667,0.166666667,3,6,6,0,Edge,Malta
100.56.183.0,2,0,0.5,0,0.5,1,0,0,2,2,2,0,Opera,Cyprus
100.56.56.121,5,0.4,0.2,0.2,0.2,0.4,0.2,0.4,4,5,5,0,Opera,Afghanistan
100.6.181.80,3,0.666666667,0,0.333333333,0,0.333333333,0,0.666666667,3,3,3,0,Edge,Northern Mariana Islands
100.60.168.216,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,Germany
100.63.125.232,3,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,0,Firefox,United States Virgin Islands
100.66.176.172,1,0,0,0,1,1,0,0,1,1,1,0,Opera,China
100.71.246.77,1,0,0,0,1,0,0,1,1,1,1,0,Firefox,USA
100.73.230.9,1,0,0,0,1,1,0,0,1,1,1,0,Edge,Brazil
100.74.144.122,1,0,1,0,0,0,0,1,1,1,1,0,Opera,Brazil
100.84.197.102,1,0,1,0,0,1,0,0,1,1,1,0,Safari,Brazil
100.86.146.202,1,0,0,0,1,1,0,0,1,1,1,0,Safari,India
101.0.186.126,3,0,0,0.666666667,0.333333333,1,0,0,2,3,3,0,Bot,Australia
101.0.210.7,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,Germany
101.1.74.248,2,0,0.5,0,0.5,1,0,0,2,2,2,0,Opera,United Arab Emirates
101.101.175.176,1,1,0,0,0,0,0,1,1,1,1,0,Firefox,Germany
101.101.240.246,2,0,0,1,0,0.5,0.5,0,2,2,2,0,Safari,Palau
101.102.230.111,1,1,0,0,0,1,0,0,1,1,1,0,Safari,India
101.102.43.100,3,0.333333333,0,0,0.666666667,0.333333333,0.333333333,0.333333333,2,3,3,0,Bot,Chile
101.108.221.16,5,0,0.4,0.2,0.4,0.4,0,0.6,4,5,5,0,Safari,Azerbaijan
101.117.168.146,1,1,0,0,0,0,1,0,1,1,1,0,Opera,Falkland Islands (Malvinas)
101.117.90.248,4,0,0.25,0.25,0.5,0.75,0,0.25,4,4,4,1,Safari,Jamaica
101.118.7.89,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,0,Safari,Oman
101.123.215.24,1,1,0,0,0,0,0,1,1,1,1,0,Opera,India
101.124.57.206,4,0,0.25,0.25,0.5,0.25,0.5,0.25,4,4,4,0,Bot,Cote d'Ivoire
101.124.79.63,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,0,Firefox,Kuwait
101.124.93.1,1,1,0,0,0,0,0,1,1,1,1,0,Bot,Indonesia
101.127.149.73,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.666666667,3,3,3,1,Safari,Madagascar
101.128.11.247,4,0.25,0.25,0.25,0.25,0.5,0,0.5,1,4,4,0,Firefox,Mozambique
101.128.128.143,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,0,Firefox,Senegal
101.130.156.106,1,1,0,0,0,1,0,0,1,1,1,0,Safari,India
101.133.36.177,5,0.4,0.2,0,0.4,0.4,0.2,0.4,3,5,5,0,Bot,Zimbabwe
101.134.75.238,4,0.5,0.5,0,0,0.5,0,0.5,4,4,4,0,Safari,Tajikistan
101.137.222.16,1,0,1,0,0,0,0,1,1,1,1,0,Safari,China
101.138.139.219,5,0.4,0,0.4,0.2,0,0.4,0.6,3,5,5,1,Opera,French Guiana
101.139.167.24,1,0,0,0,1,0,0,1,1,1,1,0,Bot,Tajikistan
101.14.54.122,1,0,0,0,1,1,0,0,1,1,1,0,Chrome,China
101.140.219.85,5,0.2,0.4,0,0.4,0.6,0,0.4,3,5,5,0,Edge,Indonesia
101.140.42.66,2,0,1,0,0,0.5,0.5,0,2,2,2,0,Chrome,Mauritania
101.141.2.250,1,1,0,0,0,0,0,1,1,1,1,0,Edge,Canada
101.141.223.203,1,0,0,1,0,0,1,0,1,1,1,0,Safari,Estonia
101.141.226.24,1,0,0,0,1,1,0,0,1,1,1,0,Chrome,France
101.143.1.225,5,0,0.6,0.2,0.2,0.6,0.2,0.2,3,5,5,0,Edge,Tokelau
101.146.30.75,1,0,0,1,0,0,0,1,1,1,1,0,Bot,India
101.147.107.116,1,0,0,1,0,0,0,1,1,1,1,0,Opera,USA
101.152.188.181,2,0,1,0,0,0.5,0.5,0,2,2,2,0,Opera,Qatar
101.154.223.123,1,0,0,0,1,0,1,0,1,1,1,0,Opera,China
101.156.108.137,2,0,0.5,0.5,0,0,0,1,2,2,2,0,Bot,British Virgin Islands
101.157.153.225,1,0,0,1,0,1,0,0,1,1,1,0,Opera,Brazil
101.157.221.16,1,0,0,1,0,1,0,0,1,1,1,0,Edge,France
101.158.129.14,7,0.285714286,0.142857143,0.428571429,0.142857143,0.428571429,0.285714286,0.285714286,3,7,7,1,Safari,Korea
101.16.56.80,5,0,0.2,0.6,0.2,0.2,0.4,0.4,3,5,5,0,Safari,Iraq
101.164.61.190,1,0,1,0,0,1,0,0,1,1,1,0,Bot,USA
101.167.67.18,5,0.4,0.2,0.4,0,0.4,0,0.6,4,5,5,0,Opera,Australia
101.169.212.8,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,Armenia
101.17.214.18,4,0,0.5,0,0.5,0.5,0,0.5,2,4,4,0,Opera,Syrian Arab Republic
101.171.200.0,1,1,0,0,0,0,0,1,1,1,1,0,Bot,Ethiopia
101.176.235.68,3,0.333333333,0.333333333,0,0.333333333,1,0,0,3,3,3,0,Opera,Switzerland
101.177.255.199,5,0,0,0.2,0.8,0.2,0.4,0.4,4,5,5,0,Chrome,Russian Federation
101.178.161.17,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,USA
101.18.83.135,1,1,0,0,0,0,0,1,1,1,1,0,Bot,Sierra Leone
101.180.177.177,1,0,0,1,0,0,1,0,1,1,1,0,Chrome,Australia
101.180.221.12,3,0,0.333333333,0.666666667,0,0.333333333,0,0.666666667,2,3,3,0,Bot,Isle of Man
101.181.112.169,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Chrome,Congo
101.181.225.116,1,0,0,0,1,1,0,0,1,1,1,0,Firefox,China
101.182.250.212,3,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.666666667,3,3,3,0,Bot,Serbia
101.184.183.125,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,3,4,4,0,Opera,San Marino
101.185.129.151,7,0,0.142857143,0.571428571,0.285714286,0.571428571,0.285714286,0.142857143,5,7,7,0,Opera,Antigua and Barbuda
101.187.2.81,8,0.125,0.25,0.375,0.25,0.625,0,0.375,4,8,8,1,Firefox,Malta
101.188.150.51,1,0,0,0,1,0,0,1,1,1,1,0,Chrome,Canada
101.188.64.150,6,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.333333333,4,6,6,0,Opera,Jersey
101.189.44.218,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,India
101.19.172.50,5,0,0.4,0.4,0.2,0.4,0,0.6,5,5,5,0,Edge,Nepal
101.191.135.193,1,0,1,0,0,1,0,0,1,1,1,0,Firefox,Canada
101.191.19.191,7,0.285714286,0.285714286,0.285714286,0.142857143,0.571428571,0.142857143,0.285714286,5,7,6,0,Bot,Cote d'Ivoire
101.192.50.78,5,0,0.4,0.4,0.2,0.2,0.2,0.6,4,5,5,0,Safari,Isle of Man
101.194.112.179,2,0.5,0,0,0.5,1,0,0,2,2,2,0,Bot,Brunei Darussalam
101.20.228.2,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,0,Chrome,Oman
101.201.57.254,6,0.333333333,0,0.5,0.166666667,0.333333333,0.5,0.166666667,5,6,6,0,Chrome,Uganda
101.205.137.230,1,0,0,1,0,0,0,1,1,1,1,0,Chrome,China
101.205.138.88,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,0,Opera,Congo
101.206.141.207,5,0.2,0.4,0.4,0,0.2,0.4,0.4,4,5,5,0,Safari,Chile
101.208.211.146,4,0.25,0.25,0.25,0.25,0.5,0.5,0,3,4,4,0,Safari,Saudi Arabia
101.209.124.16,2,0,0,0.5,0.5,0.5,0.5,0,1,2,2,0,Chrome,Korea
101.213.200.4,3,0,0.333333333,0.333333333,0.333333333,0,0,1,2,3,3,0,Safari,Japan
101.213.237.229,4,0,0,0.5,0.5,0.5,0.25,0.25,4,4,4,0,Safari,Belarus
101.213.63.152,1,0,0,0,1,0,0,1,1,1,1,0,Chrome,Germany
101.214.95.0,1,0,0,1,0,0,1,0,1,1,1,0,Opera,Saint Helena
101.215.246.145,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,India
101.216.118.154,5,0.2,0.4,0.2,0.2,0.4,0.4,0.2,3,5,5,0,Firefox,Ecuador
101.216.134.232,1,0,0,0,1,0,0,1,1,1,1,0,Edge,USA
101.216.8.53,4,0.5,0,0.25,0.25,0.25,0.25,0.5,3,4,4,0,Opera,Guinea
101.219.164.154,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,0,Firefox,Zambia
101.225.171.132,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0.333333333,0,3,3,3,0,Chrome,Ecuador
101.23.231.37,1,1,0,0,0,0,0,1,1,1,1,0,Safari,France
101.230.191.96,1,0,0,1,0,1,0,0,1,1,1,0,Edge,Taiwan
101.233.134.12,4,0,0.25,0.25,0.5,0,0.25,0.75,3,4,4,0,Opera,Germany
101.237.91.73,3,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,2,3,3,0,Bot,American Samoa
101.241.185.74,3,0.333333333,0.666666667,0,0,0.333333333,0,0.666666667,2,3,3,0,Edge,Kenya
101.243.225.195,3,1,0,0,0,0.333333333,0,0.666666667,3,3,3,1,Opera,Jamaica
101.244.169.101,2,0,0.5,0,0.5,0,0.5,0.5,2,2,2,0,Chrome,Djibouti
101.253.109.152,1,0,1,0,0,0,1,0,1,1,1,0,Edge,Germany
101.255.56.201,5,0,0.4,0.4,0.2,0.8,0,0.2,3,5,5,0,Opera,Austria
101.26.181.243,1,0,0,1,0,1,0,0,1,1,1,0,Edge,USA
101.26.247.222,3,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,0,Chrome,Kiribati
101.26.58.241,3,0,0.333333333,0.333333333,0.333333333,0,0,1,2,3,3,0,Edge,Saint Barthelemy
101.27.96.39,2,0.5,0.5,0,0,0,0.5,0.5,1,2,2,0,Firefox,French Guiana
101.28.218.182,1,1,0,0,0,0,0,1,1,1,1,0,Firefox,Brazil
101.30.17.95,1,0,0,0,1,0,1,0,1,1,1,0,Firefox,Antigua and Barbuda
101.31.115.143,3,1,0,0,0,0.333333333,0,0.666666667,3,3,3,1,Bot,Turkmenistan
101.31.62.161,1,0,1,0,0,0,0,1,1,1,1,0,Opera,Azerbaijan
101.33.249.223,5,0.2,0.6,0,0.2,0.6,0.2,0.2,3,5,5,1,Safari,Turkmenistan
101.34.104.155,3,0,0.666666667,0,0.333333333,0.666666667,0,0.333333333,3,3,3,0,Chrome,Tunisia
101.35.173.27,1,0,1,0,0,0,0,1,1,1,1,0,Opera,Germany
101.36.18.182,1,0,1,0,0,1,0,0,1,1,1,0,Bot,India
101.39.138.68,2,0,0.5,0,0.5,0.5,0.5,0,1,2,2,0,Bot,Singapore
101.4.113.56,1,1,0,0,0,0,1,0,1,1,1,0,Bot,Germany
101.4.29.147,2,0.5,0,0,0.5,0,0,1,2,2,2,0,Firefox,Lithuania
101.40.57.17,1,0,1,0,0,0,0,1,1,1,1,0,Opera,France
101.44.16.233,2,0.5,0.5,0,0,0.5,0.5,0,1,2,2,0,Firefox,Dominica
101.47.121.20,1,0,0,1,0,1,0,0,1,1,1,0,Safari,Canada
101.49.132.214,1,0,0,1,0,1,0,0,1,1,1,0,Bot,Uganda
101.50.223.107,7,0,0.142857143,0.571428571,0.285714286,0.142857143,0.142857143,0.714285714,6,7,7,0,Chrome,Portugal
101.50.245.126,1,0,0,1,0,1,0,0,1,1,1,0,Bot,India
101.50.77.190,1,0,1,0,0,0,0,1,1,1,1,0,Bot,Canada
101.50.86.146,1,0,0,1,0,0,0,1,1,1,1,0,Safari,Botswana
101.56.102.102,1,0,0,1,0,0,0,1,1,1,1,0,Safari,India
101.57.51.40,4,0,0.25,0.25,0.5,0.25,0.5,0.25,2,4,4,0,Opera,Macao
101.58.211.7,1,0,0,0,1,0,1,0,1,1,1,0,Edge,France
101.58.241.109,1,0,1,0,0,1,0,0,1,1,1,0,Firefox,Canada
101.58.63.137,1,1,0,0,0,1,0,0,1,1,1,0,Bot,France
101.61.146.226,1,0,0,0,1,1,0,0,1,1,1,0,Safari,Germany
101.62.227.4,2,1,0,0,0,1,0,0,2,2,2,1,Edge,Chad
101.62.92.22,3,0,0,0.666666667,0.333333333,0.333333333,0,0.666666667,3,3,3,0,Safari,Aruba
101.64.160.182,4,0.25,0.25,0,0.5,0.25,0,0.75,2,4,4,0,Firefox,Somalia
101.64.22.7,1,0,1,0,0,0,0,1,1,1,1,0,Safari,USA
101.71.71.11,3,0,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,2,3,3,0,Chrome,Honduras
101.74.199.185,1,0,0,0,1,0,0,1,1,1,1,0,Firefox,Brazil
101.75.252.130,7,0.428571429,0.142857143,0.285714286,0.142857143,0.428571429,0.142857143,0.428571429,5,7,7,0,Bot,Bahamas
101.76.200.65,1,0,0,1,0,0,1,0,1,1,1,0,Firefox,USA
101.77.43.106,1,0,0,1,0,0,0,1,1,1,1,0,Firefox,France
101.78.113.141,1,0,0,0,1,1,0,0,1,1,1,0,Opera,France
101.78.233.181,1,0,0,0,1,1,0,0,1,1,1,0,Edge,Bahrain
101.79.25.68,1,0,0,1,0,0,0,1,1,1,1,0,Chrome,French Southern Territories
101.82.170.120,2,0,1,0,0,0.5,0,0.5,2,2,2,0,Edge,Gibraltar
101.83.159.2,2,0,1,0,0,0.5,0,0.5,1,2,2,0,Safari,Australia
101.84.138.59,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Bot,San Marino
101.86.167.245,4,0,0.5,0,0.5,0.25,0.5,0.25,3,4,4,0,Firefox,Italy
101.87.10.134,3,0,0.666666667,0.333333333,0,0.666666667,0,0.333333333,2,3,3,0,Edge,Italy
101.89.249.233,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.333333333,2,3,3,0,Opera,Singapore
101.9.235.201,1,0,0,0,1,1,0,0,1,1,1,0,Firefox,France
101.90.252.250,4,0.25,0.25,0.25,0.25,0.75,0,0.25,4,4,4,0,Safari,Honduras
101.97.92.219,1,0,0,0,1,1,0,0,1,1,1,0,Chrome,Mongolia
101.98.82.171,4,0.5,0.25,0.25,0,0.25,0.5,0.25,3,4,4,0,Firefox,Vanuatu
102.0.186.229,3,0,0,0.666666667,0.333333333,0.333333333,0.666666667,0,3,3,3,0,Chrome,Ghana
102.1.205.194,4,0.5,0.25,0.25,0,0.75,0,0.25,3,4,4,0,Chrome,Switzerland
102.104.165.21,1,1,0,0,0,0,1,0,1,1,1,0,Firefox,USA
102.107.234.200,6,0.5,0.333333333,0,0.166666667,0,0.5,0.5,3,5,6,0,Opera,Tajikistan
102.110.45.120,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,0,Firefox,Rwanda
102.110.92.99,1,0,0,0,1,0,1,0,1,1,1,0,Bot,British Virgin Islands
102.110.95.156,3,0.666666667,0,0,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Edge,Andorra
102.112.195.230,3,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,0,Firefox,Pakistan
102.114.130.120,2,1,0,0,0,0,0,1,1,2,2,0,Chrome,Pitcairn Islands
102.114.40.59,5,0,0.4,0.4,0.2,0.6,0,0.4,3,5,5,0,Chrome,Spain
102.116.12.69,3,0.333333333,0.666666667,0,0,0.333333333,0,0.666666667,3,3,3,0,Edge,Yemen
102.116.200.199,2,1,0,0,0,0,0,1,1,2,2,0,Bot,Italy
102.116.34.30,1,1,0,0,0,1,0,0,1,1,1,0,Bot,France
102.117.231.34,4,0.5,0,0,0.5,0.25,0,0.75,4,4,4,0,Bot,Wallis and Futuna
102.118.102.223,1,1,0,0,0,0,0,1,1,1,1,0,Firefox,Grenada
102.12.174.243,1,0,0,0,1,0,0,1,1,1,1,0,Safari,Germany
102.120.171.27,3,0,0.666666667,0,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Bot,Comoros
102.121.127.160,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,0,Firefox,Sweden
102.122.123.44,1,1,0,0,0,1,0,0,1,1,1,0,Edge,France
102.123.134.120,1,0,0,0,1,0,0,1,1,1,1,0,Chrome,Germany
102.125.156.53,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0,3,3,3,0,Opera,Mali
102.125.255.240,2,0.5,0,0.5,0,0.5,0.5,0,2,2,2,0,Opera,Israel
102.127.64.170,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Firefox,Cook Islands
102.129.166.236,3,0,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,3,3,3,0,Safari,Liberia
102.13.188.211,1,1,0,0,0,0,1,0,1,1,1,0,Firefox,China
102.131.110.33,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,Brazil
102.134.240.169,4,0.25,0.25,0.5,0,0,0,1,3,4,4,0,Safari,Denmark
102.135.119.63,1,1,0,0,0,0,0,1,1,1,1,0,Firefox,Iran
102.138.225.245,1,0,0,1,0,0,0,1,1,1,1,0,Chrome,India
102.141.117.128,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,0,Opera,Lesotho
102.141.143.106,3,0.666666667,0,0,0.333333333,0.666666667,0.333333333,0,3,3,3,0,Safari,Sierra Leone
102.148.146.129,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.666666667,3,3,3,0,Firefox,Chad
102.148.177.210,1,0,0,0,1,0,0,1,1,1,1,0,Opera,USA
102.151.72.120,3,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,3,3,3,0,Opera,Reunion
102.156.132.43,4,0.75,0,0,0.25,0.5,0.25,0.25,3,4,4,0,Safari,Uganda
