IP Address,Total_Requests,DELETE_Perc,GET_Perc,POST_Perc,PUT_Perc,4xx_Perc,5xx_Perc,Other_Perc,Unique_User_Agents,Unique_Sessions,Unique_Locations,Top_User_Agent,Top_Location,Label
10.96.127.40,6,0.5,0.166666667,0,0.333333333,0.5,0.166666667,0.333333333,3,6,6,Chrome,Puerto Rico,-1
100.1.200.86,2,0,1,0,0,0.5,0,0.5,2,2,2,Opera,North Macedonia,1
100.100.226.71,1,0,0,0,1,1,0,0,1,1,1,Opera,Canada,1
100.108.178.189,1,0,0,0,1,0,0,1,1,1,1,Opera,China,1
100.11.45.158,7,0.142857143,0.285714286,0.142857143,0.428571429,0.428571429,0.285714286,0.285714286,4,7,7,Opera,New Caledonia,-1
100.116.92.54,1,0,1,0,0,0,1,0,1,1,1,Safari,Canada,1
100.119.241.123,1,0,0,1,0,1,0,0,1,1,1,Safari,Germany,1
100.12.238.61,1,1,0,0,0,0,0,1,1,1,1,Chrome,Bahamas,1
100.129.203.36,3,0,0,0,1,0.666666667,0,0.333333333,3,3,3,Chrome,El Salvador,1
100.130.3.172,1,0,0,1,0,0,0,1,1,1,1,Edge,Germany,1
100.137.129.35,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,Firefox,Malawi,1
100.137.223.181,4,0,0.25,0.5,0.25,0.75,0,0.25,3,4,4,Edge,Qatar,1
100.138.217.121,1,0,0,0,1,1,0,0,1,1,1,Opera,Dominican Republic,1
100.139.235.178,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,2,Safari,Montserrat,1
100.14.28.85,1,1,0,0,0,0,0,1,1,1,1,Chrome,Germany,1
100.140.190.106,2,0,0.5,0.5,0,0.5,0.5,0,2,2,2,Edge,Vietnam,1
100.141.212.213,1,0,0,1,0,0,0,1,1,1,1,Bot,Brazil,1
100.142.128.161,4,0,0.5,0.25,0.25,0.75,0.25,0,3,4,4,Safari,Spain,1
100.143.137.20,1,0,0,0,1,1,0,0,1,1,1,Firefox,Angola,1
100.145.19.157,1,0,0,0,1,1,0,0,1,1,1,Opera,India,1
100.146.206.229,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,2,3,3,Chrome,Chad,1
100.148.61.199,1,0,1,0,0,0,0,1,1,1,1,Firefox,France,1
100.149.100.2,1,0,0,1,0,0,0,1,1,1,1,Bot,Brazil,1
100.149.155.85,3,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0.666666667,3,3,3,Firefox,Spain,1
100.15.148.71,4,0.25,0.25,0.25,0.25,0,0.25,0.75,3,4,4,Edge,Oman,1
100.150.112.44,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.666666667,3,3,3,Chrome,Jersey,1
100.150.139.166,2,0.5,0,0.5,0,0,1,0,2,2,2,Safari,Uganda,1
100.151.100.131,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,Chrome,Belgium,1
100.152.227.106,6,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,6,6,Safari,Timor-Leste,-1
100.152.40.41,5,0.2,0.4,0,0.4,0.2,0.2,0.6,4,5,5,Chrome,Guam,-1
100.152.70.97,1,0,1,0,0,1,0,0,1,1,1,Safari,Germany,1
100.154.238.88,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,1,3,3,Chrome,Guatemala,1
100.157.2.182,7,0.142857143,0.142857143,0.142857143,0.571428571,0.571428571,0.142857143,0.285714286,4,7,7,Edge,Zambia,-1
100.157.92.168,1,0,0,1,0,1,0,0,1,1,1,Safari,India,1
100.158.77.19,1,1,0,0,0,1,0,0,1,1,1,Edge,India,1
100.159.165.188,5,0.2,0.4,0,0.4,0.4,0.2,0.4,2,5,5,Bot,United States Minor Outlying Islands,1
100.160.178.155,1,0,0,0,1,0,1,0,1,1,1,Safari,Canada,1
100.161.75.17,1,0,0,1,0,1,0,0,1,1,1,Chrome,Switzerland,1
100.162.97.160,4,0,0.25,0.5,0.25,0.75,0,0.25,2,4,4,Safari,Solomon Islands,1
100.164.100.193,1,1,0,0,0,0,0,1,1,1,1,Opera,Brazil,1
100.164.14.154,6,0.5,0.166666667,0,0.333333333,0.333333333,0.5,0.166666667,3,6,6,Chrome,Spain,-1
100.167.103.51,4,0,0.5,0.5,0,0.25,0.5,0.25,4,4,4,Opera,Pitcairn Islands,-1
100.167.161.86,6,0.333333333,0.333333333,0.333333333,0,0.5,0.333333333,0.166666667,3,6,6,Firefox,Cape Verde,-1
100.168.58.248,1,0,0,1,0,1,0,0,1,1,1,Edge,Germany,1
100.17.152.64,3,0.666666667,0,0,0.333333333,1,0,0,2,3,3,Safari,Nicaragua,1
100.170.75.199,4,0.25,0,0,0.75,0.5,0.25,0.25,3,4,4,Chrome,Niger,1
100.177.136.163,6,0.166666667,0.166666667,0.166666667,0.5,0.333333333,0.166666667,0.5,5,6,5,Bot,Belgium,-1
100.177.20.206,2,0.5,0,0,0.5,0,0.5,0.5,1,2,2,Bot,Cambodia,1
100.178.49.167,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,2,3,3,Opera,Brunei Darussalam,1
100.18.176.234,5,0.4,0.4,0.2,0,0.4,0,0.6,5,5,5,Safari,Lesotho,-1
100.181.50.122,1,1,0,0,0,1,0,0,1,1,1,Edge,Canada,1
100.182.30.190,1,0,1,0,0,0,1,0,1,1,1,Safari,USA,1
100.182.92.204,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,3,3,3,Opera,Maldives,1
100.185.181.196,1,0,0,0,1,1,0,0,1,1,1,Opera,Papua New Guinea,1
100.185.30.45,1,0,0,0,1,1,0,0,1,1,1,Firefox,India,1
100.186.13.119,1,0,0,0,1,1,0,0,1,1,1,Edge,Ireland,1
100.186.63.110,2,0,0,0,1,0.5,0,0.5,1,2,2,Edge,Lebanon,1
100.186.70.203,2,0,0.5,0,0.5,0.5,0,0.5,1,2,2,Bot,Gibraltar,1
100.188.121.101,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,Firefox,Haiti,1
100.188.98.15,5,0,0.6,0.4,0,0.6,0.2,0.2,4,5,5,Opera,Hungary,-1
100.196.14.0,2,0,0,0,1,0.5,0.5,0,2,2,2,Bot,South Georgia and the South Sandwich Islands,1
100.196.190.223,2,0,0,0.5,0.5,0,0,1,2,2,2,Chrome,Svalbard & Jan Mayen Islands,1
100.199.84.79,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,2,3,3,Safari,Denmark,1
100.2.141.83,5,0.2,0.6,0.2,0,0.6,0,0.4,2,5,5,Safari,Samoa,1
100.2.91.24,1,1,0,0,0,0,1,0,1,1,1,Firefox,India,1
100.20.245.0,3,0.333333333,0,0,0.666666667,0.666666667,0,0.333333333,2,3,3,Firefox,Cambodia,1
100.209.164.34,3,0,0.666666667,0,0.333333333,1,0,0,3,3,3,Edge,Zimbabwe,1
100.210.139.158,1,0,0,1,0,0,1,0,1,1,1,Opera,Canada,1
100.210.54.241,1,1,0,0,0,1,0,0,1,1,1,Safari,India,1
100.215.124.141,3,0.666666667,0.333333333,0,0,0,0.333333333,0.666666667,3,3,3,Opera,Honduras,1
100.215.29.158,1,0,0,1,0,0,0,1,1,1,1,Firefox,France,1
100.222.160.213,1,0,0,1,0,1,0,0,1,1,1,Edge,Brazil,1
100.226.3.173,5,0.2,0.2,0.4,0.2,0.6,0.2,0.2,4,5,5,Safari,French Southern Territories,-1
100.227.17.10,4,0,0.25,0.5,0.25,0.75,0,0.25,3,4,4,Safari,Bhutan,1
100.235.224.23,4,0.5,0.25,0,0.25,0.25,0,0.75,3,4,4,Safari,Romania,1
100.239.93.36,4,0.5,0.25,0.25,0,0,0.25,0.75,3,4,4,Safari,Qatar,1
100.241.78.2,1,0,0,0,1,1,0,0,1,1,1,Chrome,Brazil,1
100.243.132.106,4,0.5,0,0,0.5,0.5,0,0.5,3,4,4,Chrome,Georgia,1
100.244.248.65,4,0.5,0,0,0.5,0.25,0.5,0.25,3,4,4,Safari,Seychelles,1
100.247.241.15,1,0,1,0,0,0,0,1,1,1,1,Bot,USA,1
100.250.5.17,1,0,0,0,1,1,0,0,1,1,1,Safari,Bahrain,1
100.253.41.156,6,0.333333333,0.333333333,0.166666667,0.166666667,0.5,0,0.5,3,6,6,Bot,Honduras,-1
100.27.70.238,3,0.333333333,0,0.333333333,0.333333333,0,1,0,2,3,3,Chrome,Mayotte,1
100.3.192.230,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,3,3,3,Bot,El Salvador,1
100.30.206.84,6,0.166666667,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,4,6,6,Opera,United Kingdom,-1
100.33.68.178,1,0,1,0,0,0,0,1,1,1,1,Firefox,Canada,1
100.34.108.52,1,0,0,1,0,1,0,0,1,1,1,Firefox,India,1
100.34.14.53,3,0.333333333,0,0.666666667,0,1,0,0,2,3,3,Safari,Jordan,1
100.37.176.170,1,0,1,0,0,0,1,0,1,1,1,Bot,Canada,1
100.42.109.167,8,0.375,0.125,0,0.5,0.375,0.125,0.5,4,8,8,Firefox,Cyprus,-1
100.44.206.167,1,0,0,1,0,1,0,0,1,1,1,Firefox,France,1
100.45.253.62,1,0,1,0,0,1,0,0,1,1,1,Bot,Brazil,1
100.46.201.232,3,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,2,3,3,Chrome,Belize,1
100.47.228.220,1,0,1,0,0,0,0,1,1,1,1,Edge,Zambia,1
100.5.69.182,1,1,0,0,0,1,0,0,1,1,1,Firefox,China,1
100.5.7.242,2,0,0.5,0.5,0,1,0,0,2,2,2,Chrome,Kenya,1
100.55.16.92,6,0.166666667,0.166666667,0.166666667,0.5,0.166666667,0.666666667,0.166666667,3,6,6,Edge,Malta,-1
100.56.183.0,2,0,0.5,0,0.5,1,0,0,2,2,2,Opera,Cyprus,1
100.56.56.121,5,0.4,0.2,0.2,0.2,0.4,0.2,0.4,4,5,5,Opera,Afghanistan,-1
100.6.181.80,3,0.666666667,0,0.333333333,0,0.333333333,0,0.666666667,3,3,3,Edge,Northern Mariana Islands,1
100.60.168.216,1,0,1,0,0,0,0,1,1,1,1,Firefox,Germany,1
100.63.125.232,3,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,Firefox,United States Virgin Islands,1
100.66.176.172,1,0,0,0,1,1,0,0,1,1,1,Opera,China,1
100.71.246.77,1,0,0,0,1,0,0,1,1,1,1,Firefox,USA,1
100.73.230.9,1,0,0,0,1,1,0,0,1,1,1,Edge,Brazil,1
100.74.144.122,1,0,1,0,0,0,0,1,1,1,1,Opera,Brazil,1
100.84.197.102,1,0,1,0,0,1,0,0,1,1,1,Safari,Brazil,1
100.86.146.202,1,0,0,0,1,1,0,0,1,1,1,Safari,India,1
101.0.186.126,3,0,0,0.666666667,0.333333333,1,0,0,2,3,3,Bot,Australia,1
101.0.210.7,1,0,1,0,0,0,0,1,1,1,1,Firefox,Germany,1
101.1.74.248,2,0,0.5,0,0.5,1,0,0,2,2,2,Opera,United Arab Emirates,1
101.101.175.176,1,1,0,0,0,0,0,1,1,1,1,Firefox,Germany,1
101.101.240.246,2,0,0,1,0,0.5,0.5,0,2,2,2,Safari,Palau,1
101.102.230.111,1,1,0,0,0,1,0,0,1,1,1,Safari,India,1
101.102.43.100,3,0.333333333,0,0,0.666666667,0.333333333,0.333333333,0.333333333,2,3,3,Bot,Chile,1
101.108.221.16,5,0,0.4,0.2,0.4,0.4,0,0.6,4,5,5,Safari,Azerbaijan,-1
101.117.168.146,1,1,0,0,0,0,1,0,1,1,1,Opera,Falkland Islands (Malvinas),1
101.117.90.248,4,0,0.25,0.25,0.5,0.75,0,0.25,4,4,4,Safari,Jamaica,-1
101.118.7.89,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,Safari,Oman,1
101.123.215.24,1,1,0,0,0,0,0,1,1,1,1,Opera,India,1
101.124.57.206,4,0,0.25,0.25,0.5,0.25,0.5,0.25,4,4,4,Bot,Cote d'Ivoire,-1
101.124.79.63,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,Firefox,Kuwait,1
101.124.93.1,1,1,0,0,0,0,0,1,1,1,1,Bot,Indonesia,1
101.127.149.73,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.666666667,3,3,3,Safari,Madagascar,1
101.128.11.247,4,0.25,0.25,0.25,0.25,0.5,0,0.5,1,4,4,Firefox,Mozambique,1
101.128.128.143,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,Firefox,Senegal,1
101.130.156.106,1,1,0,0,0,1,0,0,1,1,1,Safari,India,1
101.133.36.177,5,0.4,0.2,0,0.4,0.4,0.2,0.4,3,5,5,Bot,Zimbabwe,1
101.134.75.238,4,0.5,0.5,0,0,0.5,0,0.5,4,4,4,Safari,Tajikistan,-1
101.137.222.16,1,0,1,0,0,0,0,1,1,1,1,Safari,China,1
101.138.139.219,5,0.4,0,0.4,0.2,0,0.4,0.6,3,5,5,Opera,French Guiana,1
101.139.167.24,1,0,0,0,1,0,0,1,1,1,1,Bot,Tajikistan,1
101.14.54.122,1,0,0,0,1,1,0,0,1,1,1,Chrome,China,1
101.140.219.85,5,0.2,0.4,0,0.4,0.6,0,0.4,3,5,5,Edge,Indonesia,1
101.140.42.66,2,0,1,0,0,0.5,0.5,0,2,2,2,Chrome,Mauritania,1
101.141.2.250,1,1,0,0,0,0,0,1,1,1,1,Edge,Canada,1
101.141.223.203,1,0,0,1,0,0,1,0,1,1,1,Safari,Estonia,1
101.141.226.24,1,0,0,0,1,1,0,0,1,1,1,Chrome,France,1
101.143.1.225,5,0,0.6,0.2,0.2,0.6,0.2,0.2,3,5,5,Edge,Tokelau,1
101.146.30.75,1,0,0,1,0,0,0,1,1,1,1,Bot,India,1
101.147.107.116,1,0,0,1,0,0,0,1,1,1,1,Opera,USA,1
101.152.188.181,2,0,1,0,0,0.5,0.5,0,2,2,2,Opera,Qatar,1
101.154.223.123,1,0,0,0,1,0,1,0,1,1,1,Opera,China,1
101.156.108.137,2,0,0.5,0.5,0,0,0,1,2,2,2,Bot,British Virgin Islands,1
101.157.153.225,1,0,0,1,0,1,0,0,1,1,1,Opera,Brazil,1
101.157.221.16,1,0,0,1,0,1,0,0,1,1,1,Edge,France,1
101.158.129.14,7,0.285714286,0.142857143,0.428571429,0.142857143,0.428571429,0.285714286,0.285714286,3,7,7,Safari,Korea,-1
101.16.56.80,5,0,0.2,0.6,0.2,0.2,0.4,0.4,3,5,5,Safari,Iraq,1
101.164.61.190,1,0,1,0,0,1,0,0,1,1,1,Bot,USA,1
101.167.67.18,5,0.4,0.2,0.4,0,0.4,0,0.6,4,5,5,Opera,Australia,-1
101.169.212.8,1,1,0,0,0,0,0,1,1,1,1,Chrome,Armenia,1
101.17.214.18,4,0,0.5,0,0.5,0.5,0,0.5,2,4,4,Opera,Syrian Arab Republic,1
101.171.200.0,1,1,0,0,0,0,0,1,1,1,1,Bot,Ethiopia,1
101.176.235.68,3,0.333333333,0.333333333,0,0.333333333,1,0,0,3,3,3,Opera,Switzerland,1
101.177.255.199,5,0,0,0.2,0.8,0.2,0.4,0.4,4,5,5,Chrome,Russian Federation,-1
101.178.161.17,1,1,0,0,0,0,0,1,1,1,1,Chrome,USA,1
101.18.83.135,1,1,0,0,0,0,0,1,1,1,1,Bot,Sierra Leone,1
101.180.177.177,1,0,0,1,0,0,1,0,1,1,1,Chrome,Australia,1
101.180.221.12,3,0,0.333333333,0.666666667,0,0.333333333,0,0.666666667,2,3,3,Bot,Isle of Man,1
101.181.112.169,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Chrome,Congo,1
101.181.225.116,1,0,0,0,1,1,0,0,1,1,1,Firefox,China,1
101.182.250.212,3,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.666666667,3,3,3,Bot,Serbia,1
101.184.183.125,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,3,4,4,Opera,San Marino,1
101.185.129.151,7,0,0.142857143,0.571428571,0.285714286,0.571428571,0.285714286,0.142857143,5,7,7,Opera,Antigua and Barbuda,-1
101.187.2.81,8,0.125,0.25,0.375,0.25,0.625,0,0.375,4,8,8,Firefox,Malta,-1
101.188.150.51,1,0,0,0,1,0,0,1,1,1,1,Chrome,Canada,1
101.188.64.150,6,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.333333333,4,6,6,Opera,Jersey,-1
101.189.44.218,1,1,0,0,0,0,0,1,1,1,1,Chrome,India,1
101.19.172.50,5,0,0.4,0.4,0.2,0.4,0,0.6,5,5,5,Edge,Nepal,-1
101.191.135.193,1,0,1,0,0,1,0,0,1,1,1,Firefox,Canada,1
101.191.19.191,7,0.285714286,0.285714286,0.285714286,0.142857143,0.571428571,0.142857143,0.285714286,5,7,6,Bot,Cote d'Ivoire,-1
101.192.50.78,5,0,0.4,0.4,0.2,0.2,0.2,0.6,4,5,5,Safari,Isle of Man,-1
101.194.112.179,2,0.5,0,0,0.5,1,0,0,2,2,2,Bot,Brunei Darussalam,1
101.20.228.2,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,Chrome,Oman,1
101.201.57.254,6,0.333333333,0,0.5,0.166666667,0.333333333,0.5,0.166666667,5,6,6,Chrome,Uganda,-1
101.205.137.230,1,0,0,1,0,0,0,1,1,1,1,Chrome,China,1
101.205.138.88,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,Opera,Congo,1
101.206.141.207,5,0.2,0.4,0.4,0,0.2,0.4,0.4,4,5,5,Safari,Chile,-1
101.208.211.146,4,0.25,0.25,0.25,0.25,0.5,0.5,0,3,4,4,Safari,Saudi Arabia,1
101.209.124.16,2,0,0,0.5,0.5,0.5,0.5,0,1,2,2,Chrome,Korea,1
101.213.200.4,3,0,0.333333333,0.333333333,0.333333333,0,0,1,2,3,3,Safari,Japan,1
101.213.237.229,4,0,0,0.5,0.5,0.5,0.25,0.25,4,4,4,Safari,Belarus,-1
101.213.63.152,1,0,0,0,1,0,0,1,1,1,1,Chrome,Germany,1
101.214.95.0,1,0,0,1,0,0,1,0,1,1,1,Opera,Saint Helena,1
101.215.246.145,1,1,0,0,0,0,0,1,1,1,1,Chrome,India,1
101.216.118.154,5,0.2,0.4,0.2,0.2,0.4,0.4,0.2,3,5,5,Firefox,Ecuador,1
101.216.134.232,1,0,0,0,1,0,0,1,1,1,1,Edge,USA,1
101.216.8.53,4,0.5,0,0.25,0.25,0.25,0.25,0.5,3,4,4,Opera,Guinea,1
101.219.164.154,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,Firefox,Zambia,1
101.225.171.132,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0.333333333,0,3,3,3,Chrome,Ecuador,1
101.23.231.37,1,1,0,0,0,0,0,1,1,1,1,Safari,France,1
101.230.191.96,1,0,0,1,0,1,0,0,1,1,1,Edge,Taiwan,1
101.233.134.12,4,0,0.25,0.25,0.5,0,0.25,0.75,3,4,4,Opera,Germany,1
101.237.91.73,3,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,2,3,3,Bot,American Samoa,1
101.241.185.74,3,0.333333333,0.666666667,0,0,0.333333333,0,0.666666667,2,3,3,Edge,Kenya,1
101.243.225.195,3,1,0,0,0,0.333333333,0,0.666666667,3,3,3,Opera,Jamaica,1
101.244.169.101,2,0,0.5,0,0.5,0,0.5,0.5,2,2,2,Chrome,Djibouti,1
101.253.109.152,1,0,1,0,0,0,1,0,1,1,1,Edge,Germany,1
101.255.56.201,5,0,0.4,0.4,0.2,0.8,0,0.2,3,5,5,Opera,Austria,1
101.26.181.243,1,0,0,1,0,1,0,0,1,1,1,Edge,USA,1
101.26.247.222,3,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,Chrome,Kiribati,1
101.26.58.241,3,0,0.333333333,0.333333333,0.333333333,0,0,1,2,3,3,Edge,Saint Barthelemy,1
101.27.96.39,2,0.5,0.5,0,0,0,0.5,0.5,1,2,2,Firefox,French Guiana,1
101.28.218.182,1,1,0,0,0,0,0,1,1,1,1,Firefox,Brazil,1
101.30.17.95,1,0,0,0,1,0,1,0,1,1,1,Firefox,Antigua and Barbuda,1
101.31.115.143,3,1,0,0,0,0.333333333,0,0.666666667,3,3,3,Bot,Turkmenistan,1
101.31.62.161,1,0,1,0,0,0,0,1,1,1,1,Opera,Azerbaijan,1
101.33.249.223,5,0.2,0.6,0,0.2,0.6,0.2,0.2,3,5,5,Safari,Turkmenistan,1
101.34.104.155,3,0,0.666666667,0,0.333333333,0.666666667,0,0.333333333,3,3,3,Chrome,Tunisia,1
101.35.173.27,1,0,1,0,0,0,0,1,1,1,1,Opera,Germany,1
101.36.18.182,1,0,1,0,0,1,0,0,1,1,1,Bot,India,1
101.39.138.68,2,0,0.5,0,0.5,0.5,0.5,0,1,2,2,Bot,Singapore,1
101.4.113.56,1,1,0,0,0,0,1,0,1,1,1,Bot,Germany,1
101.4.29.147,2,0.5,0,0,0.5,0,0,1,2,2,2,Firefox,Lithuania,1
101.40.57.17,1,0,1,0,0,0,0,1,1,1,1,Opera,France,1
101.44.16.233,2,0.5,0.5,0,0,0.5,0.5,0,1,2,2,Firefox,Dominica,1
101.47.121.20,1,0,0,1,0,1,0,0,1,1,1,Safari,Canada,1
101.49.132.214,1,0,0,1,0,1,0,0,1,1,1,Bot,Uganda,1
101.50.223.107,7,0,0.142857143,0.571428571,0.285714286,0.142857143,0.142857143,0.714285714,6,7,7,Chrome,Portugal,-1
101.50.245.126,1,0,0,1,0,1,0,0,1,1,1,Bot,India,1
101.50.77.190,1,0,1,0,0,0,0,1,1,1,1,Bot,Canada,1
101.50.86.146,1,0,0,1,0,0,0,1,1,1,1,Safari,Botswana,1
101.56.102.102,1,0,0,1,0,0,0,1,1,1,1,Safari,India,1
101.57.51.40,4,0,0.25,0.25,0.5,0.25,0.5,0.25,2,4,4,Opera,Macao,1
101.58.211.7,1,0,0,0,1,0,1,0,1,1,1,Edge,France,1
101.58.241.109,1,0,1,0,0,1,0,0,1,1,1,Firefox,Canada,1
101.58.63.137,1,1,0,0,0,1,0,0,1,1,1,Bot,France,1
101.61.146.226,1,0,0,0,1,1,0,0,1,1,1,Safari,Germany,1
101.62.227.4,2,1,0,0,0,1,0,0,2,2,2,Edge,Chad,1
101.62.92.22,3,0,0,0.666666667,0.333333333,0.333333333,0,0.666666667,3,3,3,Safari,Aruba,1
101.64.160.182,4,0.25,0.25,0,0.5,0.25,0,0.75,2,4,4,Firefox,Somalia,1
101.64.22.7,1,0,1,0,0,0,0,1,1,1,1,Safari,USA,1
101.71.71.11,3,0,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,2,3,3,Chrome,Honduras,1
101.74.199.185,1,0,0,0,1,0,0,1,1,1,1,Firefox,Brazil,1
101.75.252.130,7,0.428571429,0.142857143,0.285714286,0.142857143,0.428571429,0.142857143,0.428571429,5,7,7,Bot,Bahamas,-1
101.76.200.65,1,0,0,1,0,0,1,0,1,1,1,Firefox,USA,1
101.77.43.106,1,0,0,1,0,0,0,1,1,1,1,Firefox,France,1
101.78.113.141,1,0,0,0,1,1,0,0,1,1,1,Opera,France,1
101.78.233.181,1,0,0,0,1,1,0,0,1,1,1,Edge,Bahrain,1
101.79.25.68,1,0,0,1,0,0,0,1,1,1,1,Chrome,French Southern Territories,1
101.82.170.120,2,0,1,0,0,0.5,0,0.5,2,2,2,Edge,Gibraltar,1
101.83.159.2,2,0,1,0,0,0.5,0,0.5,1,2,2,Safari,Australia,1
101.84.138.59,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Bot,San Marino,1
101.86.167.245,4,0,0.5,0,0.5,0.25,0.5,0.25,3,4,4,Firefox,Italy,1
101.87.10.134,3,0,0.666666667,0.333333333,0,0.666666667,0,0.333333333,2,3,3,Edge,Italy,1
101.89.249.233,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.333333333,2,3,3,Opera,Singapore,1
101.9.235.201,1,0,0,0,1,1,0,0,1,1,1,Firefox,France,1
101.90.252.250,4,0.25,0.25,0.25,0.25,0.75,0,0.25,4,4,4,Safari,Honduras,-1
101.97.92.219,1,0,0,0,1,1,0,0,1,1,1,Chrome,Mongolia,1
101.98.82.171,4,0.5,0.25,0.25,0,0.25,0.5,0.25,3,4,4,Firefox,Vanuatu,1
102.0.186.229,3,0,0,0.666666667,0.333333333,0.333333333,0.666666667,0,3,3,3,Chrome,Ghana,1
102.1.205.194,4,0.5,0.25,0.25,0,0.75,0,0.25,3,4,4,Chrome,Switzerland,1
102.104.165.21,1,1,0,0,0,0,1,0,1,1,1,Firefox,USA,1
102.107.234.200,6,0.5,0.333333333,0,0.166666667,0,0.5,0.5,3,5,6,Opera,Tajikistan,-1
102.110.45.120,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,Firefox,Rwanda,1
102.110.92.99,1,0,0,0,1,0,1,0,1,1,1,Bot,British Virgin Islands,1
102.110.95.156,3,0.666666667,0,0,0.333333333,0.333333333,0,0.666666667,2,3,3,Edge,Andorra,1
102.112.195.230,3,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,Firefox,Pakistan,1
102.114.130.120,2,1,0,0,0,0,0,1,1,2,2,Chrome,Pitcairn Islands,1
102.114.40.59,5,0,0.4,0.4,0.2,0.6,0,0.4,3,5,5,Chrome,Spain,1
102.116.12.69,3,0.333333333,0.666666667,0,0,0.333333333,0,0.666666667,3,3,3,Edge,Yemen,1
102.116.200.199,2,1,0,0,0,0,0,1,1,2,2,Bot,Italy,1
102.116.34.30,1,1,0,0,0,1,0,0,1,1,1,Bot,France,1
102.117.231.34,4,0.5,0,0,0.5,0.25,0,0.75,4,4,4,Bot,Wallis and Futuna,-1
102.118.102.223,1,1,0,0,0,0,0,1,1,1,1,Firefox,Grenada,1
102.12.174.243,1,0,0,0,1,0,0,1,1,1,1,Safari,Germany,1
102.120.171.27,3,0,0.666666667,0,0.333333333,0.333333333,0,0.666666667,2,3,3,Bot,Comoros,1
102.121.127.160,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Firefox,Sweden,1
102.122.123.44,1,1,0,0,0,1,0,0,1,1,1,Edge,France,1
102.123.134.120,1,0,0,0,1,0,0,1,1,1,1,Chrome,Germany,1
102.125.156.53,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0,3,3,3,Opera,Mali,1
102.125.255.240,2,0.5,0,0.5,0,0.5,0.5,0,2,2,2,Opera,Israel,1
102.127.64.170,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Firefox,Cook Islands,1
102.129.166.236,3,0,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,3,3,3,Safari,Liberia,1
102.13.188.211,1,1,0,0,0,0,1,0,1,1,1,Firefox,China,1
102.131.110.33,1,0,0,1,0,1,0,0,1,1,1,Chrome,Brazil,1
102.134.240.169,4,0.25,0.25,0.5,0,0,0,1,3,4,4,Safari,Denmark,1
102.135.119.63,1,1,0,0,0,0,0,1,1,1,1,Firefox,Iran,1
102.138.225.245,1,0,0,1,0,0,0,1,1,1,1,Chrome,India,1
102.141.117.128,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,Opera,Lesotho,1
102.141.143.106,3,0.666666667,0,0,0.333333333,0.666666667,0.333333333,0,3,3,3,Safari,Sierra Leone,1
102.148.146.129,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.666666667,3,3,3,Firefox,Chad,1
102.148.177.210,1,0,0,0,1,0,0,1,1,1,1,Opera,USA,1
